@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
1136,'2017/11/20 19:24:53:531',2,0.062992,0.96063,1,0.227349,0
1137,'2017/11/20 19:24:53:551',2,0.055118,0.937008,1,0.227349,0
1138,'2017/11/20 19:24:53:571',2,0.047244,0.905512,1,0.227349,0
1139,'2017/11/20 19:24:53:591',2,0.03937,0.858268,1,0.227349,0
1140,'2017/11/20 19:24:53:611',2,0.03937,0.771654,1,0.227349,0
1141,'2017/11/20 19:24:53:631',2,0.055118,0.740157,1,0.227349,0
1142,'2017/11/20 19:24:53:651',2,0.070866,0.708661,1,0.227349,0
1143,'2017/11/20 19:24:53:671',2,0.086614,0.692913,1,0.227349,0
1144,'2017/11/20 19:24:53:691',2,0.102362,0.685039,1,0.227349,0
1145,'2017/11/20 19:24:53:711',2,0.102362,0.685039,1,0.227349,0
1146,'2017/11/20 19:24:53:731',2,0.102362,0.685039,1,0.227349,0
1147,'2017/11/20 19:24:53:751',2,0.102362,0.685039,1,0.227349,0
1148,'2017/11/20 19:24:53:771',2,0.102362,0.685039,1,0.227349,0
1149,'2017/11/20 19:24:53:791',2,0.102362,0.685039,1,0.227349,0
1150,'2017/11/20 19:24:53:811',2,0.102362,0.685039,1,0.227349,0
1151,'2017/11/20 19:24:53:831',2,0.102362,0.685039,1,0.227349,0
1152,'2017/11/20 19:24:53:851',2,0.102362,0.685039,1,0.227349,0
1153,'2017/11/20 19:24:53:871',2,0.102362,0.685039,1,0.227349,0
1154,'2017/11/20 19:24:53:891',2,0.102362,0.685039,1,0.227349,0
1155,'2017/11/20 19:24:53:911',2,0.102362,0.685039,1,0.227349,0
1156,'2017/11/20 19:24:53:931',2,0.102362,0.685039,1,0.227349,0
1157,'2017/11/20 19:24:53:951',2,0.102362,0.685039,1,0.227349,0
1158,'2017/11/20 19:24:53:971',2,0.102362,0.685039,1,0.227349,0
1159,'2017/11/20 19:24:53:991',2,0.102362,0.685039,1,0.227349,0
1160,'2017/11/20 19:24:54:011',2,0.102362,0.685039,1,0.227349,0
1161,'2017/11/20 19:24:54:031',2,0.102362,0.685039,1,0.227349,0
1162,'2017/11/20 19:24:54:051',2,0.102362,0.685039,1,0.227349,0
1163,'2017/11/20 19:24:54:071',2,0.102362,0.685039,1,0.227349,0
1164,'2017/11/20 19:24:54:091',2,0.102362,0.685039,1,0.227349,0
1165,'2017/11/20 19:24:54:111',2,0.102362,0.685039,1,0.227349,0
1166,'2017/11/20 19:24:54:131',2,0.102362,0.685039,1,0.227349,0
1167,'2017/11/20 19:24:54:151',2,0.102362,0.685039,1,0.227349,0
1168,'2017/11/20 19:24:54:171',2,0.102362,0.685039,1,0.227349,0
1169,'2017/11/20 19:24:54:191',2,0.102362,0.685039,1,0.227349,0
1170,'2017/11/20 19:24:54:211',2,0.102362,0.685039,1,0.227349,0
1171,'2017/11/20 19:24:54:231',2,0.102362,0.685039,1,0.227349,0
1172,'2017/11/20 19:24:54:251',2,0.102362,0.685039,1,0.227349,0
1173,'2017/11/20 19:24:54:271',2,0.102362,0.685039,1,0.227349,0
1174,'2017/11/20 19:24:54:291',2,0.102362,0.685039,1,0.227349,0
1175,'2017/11/20 19:24:54:311',2,0.102362,0.685039,1,0.227349,0
1176,'2017/11/20 19:24:54:331',2,0.102362,0.685039,1,0.227349,0
1177,'2017/11/20 19:24:54:351',2,0.102362,0.685039,1,0.227349,0
1178,'2017/11/20 19:24:54:371',2,0.102362,0.685039,1,0.227349,0
1179,'2017/11/20 19:24:54:391',2,0.102362,0.685039,1,0.227349,0
1180,'2017/11/20 19:24:54:411',2,0.102362,0.685039,1,0.227349,0
1181,'2017/11/20 19:24:54:431',2,0.102362,0.685039,1,0.227349,0
1182,'2017/11/20 19:24:54:451',2,0.102362,0.685039,1,0.227349,0
1183,'2017/11/20 19:24:54:471',2,0.102362,0.685039,1,0.227349,0
1184,'2017/11/20 19:24:54:491',2,0.102362,0.685039,1,0.227349,0
1185,'2017/11/20 19:24:54:511',2,0.102362,0.685039,1,0.227349,0
1186,'2017/11/20 19:24:54:531',2,0.102362,0.685039,1,0.227349,0
1187,'2017/11/20 19:24:59:208',2,0.102362,0.685039,0,1,0
1188,'2017/11/20 19:24:59:228',2,0.102362,0.685039,0,1,0
1189,'2017/11/20 19:24:59:248',2,0.102362,0.685039,0,1,0
1190,'2017/11/20 19:24:59:268',2,0.102362,0.685039,0,1,0
1191,'2017/11/20 19:24:59:289',2,0.102362,0.685039,0,1,0
1192,'2017/11/20 19:24:59:309',2,0.102362,0.685039,0,1,0
