@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute outputs-1 {0,1,2,3,4,5,6}

@data
446,'2017/11/20 19:45:25:446',3,0.157301,0.317387,0.886671,1,0.357907,0.134139,0.015827,0.004748,0.004598,0.004106,0.003911,0.004843,0.00517,0.02025,0.06795,0.118472,0.174057,0.028816,0.004744,0.009075,0.005188,0.001131,0.008892,0.00486,0.000967,3
447,'2017/11/20 19:45:25:469',3,0.122479,0.277232,0.808243,1,0.350123,0.143834,0.016746,0.010094,0.005216,0.003399,0.004354,0.005915,0.004755,0.020205,0.061673,0.115075,0.168443,0.028198,0.007139,0.008725,0.005263,0.001415,0.00613,0.003824,0.00203,3
448,'2017/11/20 19:45:25:469',3,0.131406,0.284939,0.718131,1,0.245754,0.093374,0.011672,0.012193,0.006179,0.002211,0.003683,0.004851,0.005514,0.020218,0.066993,0.123491,0.177175,0.022513,0.006473,0.006129,0.006777,0.002206,0.0059,0.007281,0.004407,3
449,'2017/11/20 19:45:25:492',3,0.141281,0.30095,0.720733,1,0.21689,0.10284,0.011097,0.009887,0.004844,0.00346,0.004518,0.005237,0.004932,0.016683,0.074879,0.123945,0.180057,0.023703,0.003731,0.007472,0.004586,0.002757,0.009214,0.004646,0.001544,3
450,'2017/11/20 19:45:25:492',3,0.132633,0.272861,0.740242,1,0.240068,0.103651,0.01641,0.00906,0.005521,0.003883,0.007613,0.005412,0.004356,0.016388,0.072791,0.139835,0.160092,0.026709,0.005636,0.004677,0.002547,0.001853,0.00639,0.002447,0.001031,3
451,'2017/11/20 19:45:25:516',3,0.137101,0.278628,0.911472,1,0.307269,0.086388,0.018915,0.007215,0.005259,0.004109,0.004703,0.004705,0.004855,0.014228,0.067503,0.135187,0.140158,0.024284,0.009119,0.006414,0.002254,0.001234,0.003351,0.002657,0.000795,3
452,'2017/11/20 19:45:25:516',3,0.149634,0.366842,0.991426,1,0.302118,0.093546,0.018379,0.00759,0.006148,0.007235,0.004792,0.004147,0.00577,0.013371,0.084022,0.118433,0.16494,0.020875,0.00611,0.008545,0.001827,0.001427,0.003703,0.002442,0.000596,3
453,'2017/11/20 19:45:25:539',3,0.171096,0.360638,0.881319,1,0.281265,0.106226,0.016038,0.010729,0.003981,0.006094,0.003228,0.00344,0.006386,0.014539,0.081436,0.117774,0.1581,0.025187,0.011091,0.004845,0.001599,0.001452,0.00537,0.001713,0.000517,3
454,'2017/11/20 19:45:25:539',3,0.157676,0.346256,0.938789,1,0.331532,0.123652,0.017548,0.007634,0.006468,0.005496,0.00234,0.003883,0.005576,0.020829,0.080321,0.121582,0.139006,0.026353,0.010573,0.005751,0.001945,0.005059,0.004344,0.00188,0.00029,3
455,'2017/11/20 19:45:25:562',3,0.146873,0.394101,1,1,0.298588,0.100973,0.017724,0.006911,0.00876,0.004119,0.002523,0.00453,0.005121,0.027421,0.105225,0.12159,0.14947,0.021698,0.005746,0.009117,0.002965,0.011137,0.003045,0.002565,0.000353,3
456,'2017/11/20 19:45:25:562',3,0.166044,0.298633,0.954157,1,0.286126,0.106503,0.020629,0.007281,0.008151,0.003032,0.004049,0.00528,0.005735,0.01744,0.086806,0.108478,0.149674,0.025053,0.004954,0.007108,0.001971,0.006476,0.004454,0.003351,0.000371,3
457,'2017/11/20 19:45:25:585',3,0.161126,0.407163,0.974556,1,0.263699,0.126158,0.020496,0.01305,0.006501,0.004717,0.004895,0.003877,0.004855,0.016308,0.079156,0.131532,0.167493,0.026426,0.006307,0.003554,0.001593,0.003122,0.003809,0.002277,0.000523,3
458,'2017/11/20 19:45:25:585',3,0.153694,0.306035,0.863799,1,0.297816,0.094049,0.018129,0.0097,0.008191,0.004776,0.005261,0.003868,0.004365,0.015116,0.087546,0.13441,0.160965,0.025542,0.008446,0.004691,0.002357,0.004343,0.002218,0.001946,0.000482,3
459,'2017/11/20 19:45:25:608',3,0.139294,0.336955,0.900117,1,0.29358,0.074261,0.021107,0.006055,0.007156,0.003663,0.003046,0.005437,0.006256,0.016932,0.085796,0.121804,0.155248,0.026006,0.004133,0.006128,0.001644,0.002059,0.00287,0.002203,0.000571,3
460,'2017/11/20 19:45:25:609',3,0.168628,0.413562,0.979782,1,0.271194,0.103891,0.012117,0.006885,0.004002,0.002777,0.003046,0.004944,0.006591,0.0149,0.084108,0.116379,0.151999,0.022373,0.004895,0.004042,0.001576,0.001452,0.004038,0.003751,0.001852,3
461,'2017/11/20 19:45:25:632',3,0.177746,0.31863,0.907236,1,0.329054,0.101676,0.010852,0.008285,0.003951,0.002163,0.003278,0.004844,0.004771,0.018859,0.081098,0.12357,0.151741,0.025659,0.008134,0.003528,0.001928,0.001403,0.003261,0.002849,0.001361,3
462,'2017/11/20 19:45:25:632',3,0.154427,0.349244,0.849963,1,0.3314,0.094137,0.013233,0.007405,0.003974,0.004099,0.005462,0.005064,0.005312,0.01991,0.073385,0.123657,0.133931,0.026031,0.005851,0.00355,0.00333,0.001245,0.002382,0.002463,0.000386,3
463,'2017/11/20 19:45:25:655',3,0.145077,0.367754,0.926619,1,0.34158,0.096631,0.013159,0.005835,0.006093,0.004451,0.005461,0.003851,0.007041,0.030025,0.081528,0.122261,0.145929,0.025167,0.004291,0.004711,0.003328,0.001265,0.001396,0.002637,0.00048,3
464,'2017/11/20 19:45:25:655',3,0.171389,0.318855,0.951242,1,0.371029,0.099559,0.017389,0.004932,0.006809,0.002954,0.004343,0.004318,0.006453,0.038025,0.090235,0.129284,0.173349,0.030332,0.003837,0.004092,0.001728,0.001008,0.002274,0.006253,0.00098,3
465,'2017/11/20 19:45:25:678',3,0.155688,0.336838,0.95985,1,0.370071,0.128384,0.022628,0.00652,0.006789,0.004709,0.00324,0.005023,0.005077,0.027905,0.080273,0.120268,0.160676,0.027648,0.004579,0.003344,0.002596,0.00099,0.004193,0.010961,0.001315,3
466,'2017/11/20 19:45:25:679',3,0.12841,0.275639,0.917382,1,0.328906,0.111269,0.021521,0.007053,0.006079,0.00344,0.00336,0.00579,0.005267,0.027443,0.096369,0.139784,0.164964,0.030736,0.00741,0.002492,0.00471,0.001038,0.004817,0.005668,0.000625,3
467,'2017/11/20 19:45:25:701',3,0.153572,0.359588,0.986335,1,0.321821,0.113887,0.023089,0.008482,0.006507,0.002739,0.005806,0.00494,0.004974,0.022538,0.099874,0.135415,0.177048,0.02947,0.005354,0.003185,0.003983,0.001012,0.0038,0.004828,0.000455,3
468,'2017/11/20 19:45:25:702',3,0.137961,0.289541,0.954761,1,0.271567,0.121576,0.016193,0.009608,0.006604,0.003821,0.006495,0.005274,0.005802,0.018427,0.089766,0.130643,0.163168,0.022664,0.004531,0.005519,0.004909,0.001,0.004368,0.004924,0.000699,3
469,'2017/11/20 19:45:25:724',3,0.121171,0.335763,0.998095,1,0.272909,0.113785,0.022662,0.007816,0.006093,0.003738,0.005152,0.00549,0.006473,0.02719,0.087631,0.123544,0.165154,0.026617,0.009639,0.00629,0.002571,0.001507,0.007257,0.004006,0.00046,3
470,'2017/11/20 19:45:25:725',3,0.137834,0.35734,1,1,0.237128,0.124494,0.020426,0.009145,0.006964,0.003568,0.004788,0.004427,0.005099,0.020686,0.073856,0.115841,0.173743,0.034825,0.007243,0.003888,0.002307,0.001763,0.004985,0.002788,0.000362,3
471,'2017/11/20 19:45:25:748',3,0.123695,0.319056,1,1,0.212926,0.093155,0.011815,0.005005,0.003393,0.003567,0.003882,0.004387,0.004685,0.018564,0.075119,0.134375,0.168141,0.034331,0.0047,0.00244,0.002289,0.001391,0.004811,0.002422,0.000344,3
472,'2017/11/20 19:45:25:748',3,0.151881,0.433527,1,1,0.286334,0.092031,0.016145,0.00775,0.004863,0.004391,0.00449,0.005063,0.007567,0.020441,0.080155,0.130212,0.143806,0.027841,0.003721,0.004255,0.004636,0.00138,0.003544,0.002634,0.000459,3
473,'2017/11/20 19:45:25:771',3,0.162517,0.366549,0.972364,1,0.287863,0.08806,0.021416,0.007688,0.006523,0.003642,0.003511,0.003526,0.008815,0.024771,0.108975,0.125281,0.170049,0.026341,0.004411,0.003081,0.003895,0.001894,0.004911,0.003302,0.000777,3
474,'2017/11/20 19:45:25:771',3,0.150447,0.322322,0.987953,1,0.281399,0.096722,0.016846,0.007011,0.010574,0.004257,0.003008,0.004367,0.007825,0.022742,0.095164,0.131823,0.177274,0.027385,0.004174,0.00489,0.008037,0.00221,0.005987,0.004033,0.001046,3
475,'2017/11/20 19:45:25:794',3,0.144466,0.399967,0.981907,1,0.24449,0.106025,0.012698,0.006411,0.007976,0.005073,0.002992,0.004476,0.008018,0.021227,0.074423,0.126425,0.163702,0.02523,0.004449,0.005064,0.008223,0.001462,0.002378,0.003583,0.000657,3
476,'2017/11/20 19:45:25:794',3,0.163878,0.32198,0.980599,1,0.268885,0.105667,0.016746,0.00735,0.005017,0.004883,0.003154,0.004588,0.006097,0.018464,0.059119,0.139078,0.144368,0.021782,0.005102,0.003055,0.004743,0.00286,0.001439,0.002251,0.000437,3
477,'2017/11/20 19:45:25:817',3,0.135904,0.360589,1,1,0.298762,0.103601,0.013887,0.0045,0.00657,0.003945,0.003738,0.004369,0.006178,0.017928,0.070258,0.136685,0.148851,0.020745,0.003412,0.005614,0.005033,0.004134,0.002447,0.001843,0.000471,3
478,'2017/11/20 19:45:25:818',3,0.133811,0.35464,1,1,0.28008,0.085168,0.01362,0.010665,0.005169,0.002887,0.005328,0.005069,0.005814,0.015179,0.075041,0.127659,0.161772,0.021308,0.003828,0.007832,0.004327,0.002788,0.005453,0.002881,0.00048,3
479,'2017/11/20 19:45:25:840',3,0.162103,0.377064,0.918844,1,0.309524,0.128752,0.015366,0.006161,0.005997,0.003239,0.005218,0.005744,0.005875,0.020964,0.078632,0.119483,0.154181,0.020929,0.008603,0.006444,0.002918,0.003386,0.004876,0.00244,0.000669,3
480,'2017/11/20 19:45:25:841',3,0.143628,0.369131,1,1,0.325867,0.113199,0.017546,0.008256,0.007075,0.001579,0.003862,0.004603,0.005495,0.018214,0.077525,0.151719,0.171038,0.025841,0.005501,0.004899,0.004717,0.005439,0.002851,0.002865,0.00124,3
481,'2017/11/20 19:45:25:864',3,0.119052,0.288853,1,1,0.276339,0.111094,0.014782,0.005999,0.003969,0.002827,0.004702,0.005623,0.005704,0.01349,0.072296,0.121965,0.140848,0.021792,0.002772,0.003778,0.005251,0.002334,0.002425,0.002822,0.001204,3
482,'2017/11/20 19:45:25:864',3,0.147901,0.378746,1,1,0.316685,0.126382,0.019111,0.007264,0.005091,0.003991,0.004565,0.004971,0.006679,0.016699,0.071501,0.11608,0.143992,0.019821,0.003,0.003216,0.005219,0.002015,0.002816,0.002385,0.000603,3
483,'2017/11/20 19:45:25:887',3,0.161983,0.400074,1,1,0.357053,0.142749,0.014953,0.006489,0.006181,0.004886,0.005828,0.003844,0.005738,0.017905,0.054232,0.112948,0.123798,0.014438,0.002739,0.003984,0.003365,0.002235,0.002667,0.002552,0.000318,3
484,'2017/11/20 19:45:25:887',3,0.149972,0.338848,1,1,0.4172,0.146919,0.02187,0.006558,0.006342,0.002446,0.005236,0.003972,0.006191,0.023134,0.057923,0.111968,0.13171,0.016811,0.00389,0.005601,0.005197,0.001822,0.002045,0.001923,0.000343,3
485,'2017/11/20 19:45:25:910',3,0.152963,0.4429,1,1,0.430993,0.147412,0.019246,0.007416,0.010387,0.002083,0.004244,0.00422,0.006287,0.026637,0.075469,0.124322,0.143038,0.019254,0.004906,0.00456,0.007066,0.004407,0.002279,0.001707,0.000341,3
486,'2017/11/20 19:45:25:910',3,0.129982,0.343132,1,1,0.424413,0.137442,0.017183,0.00774,0.00703,0.002947,0.003512,0.005296,0.006874,0.024059,0.081717,0.124653,0.151931,0.019317,0.00693,0.006041,0.002492,0.005753,0.004421,0.001133,0.000262,3
487,'2017/11/20 19:45:25:933',3,0.146859,0.342337,0.967576,1,0.418647,0.117091,0.022049,0.006044,0.004697,0.003638,0.004173,0.005361,0.006588,0.02719,0.084772,0.134892,0.180974,0.021706,0.007554,0.003983,0.002507,0.007021,0.003769,0.00133,0.000388,3
488,'2017/11/20 19:45:25:934',3,0.155537,0.337062,0.852173,1,0.455922,0.101533,0.027326,0.012554,0.005799,0.003292,0.004319,0.005558,0.005335,0.047364,0.120342,0.131037,0.170077,0.021799,0.006428,0.006918,0.003085,0.014187,0.002528,0.001483,0.000578,3
489,'2017/11/20 19:45:25:957',3,0.151828,0.288067,0.719196,1,0.542135,0.114478,0.031655,0.009469,0.00779,0.004957,0.003602,0.004788,0.009094,0.068604,0.153965,0.163154,0.199733,0.032784,0.008492,0.008749,0.003056,0.018898,0.001829,0.001763,0.000758,3
490,'2017/11/20 19:45:25:957',3,0.101908,0.241227,0.547164,1,0.669997,0.147747,0.036615,0.007114,0.01129,0.00481,0.004182,0.005758,0.017371,0.100964,0.176785,0.187019,0.221084,0.040443,0.007997,0.00389,0.003169,0.017233,0.001107,0.002361,0.00058,3
491,'2017/11/20 19:45:25:980',3,0.112728,0.209149,0.496458,1,0.937269,0.151215,0.048416,0.011313,0.01134,0.003864,0.00739,0.007935,0.021248,0.127954,0.199083,0.199388,0.203389,0.044659,0.007312,0.002251,0.004217,0.01412,0.003414,0.002134,0.002325,3
492,'2017/11/20 19:45:25:980',3,0.095857,0.175324,0.439538,1,1,0.159541,0.059642,0.018443,0.011112,0.005103,0.007207,0.008133,0.029471,0.168617,0.188797,0.212635,0.168154,0.04502,0.004024,0.001937,0.002365,0.014481,0.005268,0.00476,0.003517,3
493,'2017/11/20 19:45:26:003',3,0.076669,0.18593,0.54113,1,0.962105,0.155767,0.078267,0.022791,0.013101,0.003665,0.006921,0.007457,0.023831,0.159039,0.178078,0.181573,0.107206,0.027313,0.00352,0.002164,0.002254,0.022002,0.006316,0.010063,0.001363,3
494,'2017/11/20 19:45:26:003',3,0.056215,0.110112,0.345826,0.639917,0.455222,0.106465,0.053755,0.018887,0.010782,0.002814,0.003567,0.004461,0.009981,0.099304,0.094677,0.08077,0.050369,0.008087,0.002807,0.001753,0.001804,0.016531,0.008536,0.009835,0.002023,3
495,'2017/11/20 19:45:26:026',3,0.030873,0.04887,0.144064,0.270725,0.14922,0.059209,0.040446,0.014559,0.007982,0.003186,0.004826,0.003061,0.003955,0.051114,0.053149,0.029739,0.022538,0.002955,0.001703,0.001252,0.001757,0.006961,0.010664,0.00686,0.001277,3
496,'2017/11/20 19:45:26:026',3,0.009381,0.050914,0.093851,0.130948,0.084363,0.0325,0.01813,0.015216,0.013484,0.014135,0.010565,0.008044,0.009678,0.055028,0.027579,0.021708,0.018197,0.003836,0.002451,0.001169,0.002555,0.006661,0.00747,0.004643,0.002223,3
497,'2017/11/20 19:45:26:049',3,0.013171,0.037686,0.092631,0.080513,0.086533,0.049436,0.051918,0.085555,0.139054,0.169001,0.106854,0.084847,0.100282,0.126977,0.045999,0.076994,0.039669,0.035763,0.015398,0.00813,0.022769,0.054872,0.010227,0.028674,0.02333,3
498,'2017/11/20 19:45:26:050',3,0.009025,0.056779,0.065821,0.112917,0.093961,0.064233,0.063023,0.087864,0.150119,0.189422,0.110624,0.093831,0.108835,0.140308,0.062631,0.083558,0.044399,0.041074,0.016727,0.009648,0.021845,0.051827,0.009734,0.027547,0.023621,3
499,'2017/11/20 19:45:26:073',3,0.021966,0.058366,0.031876,0.051675,0.027361,0.018189,0.022794,0.042169,0.037408,0.027044,0.020863,0.01769,0.02568,0.029021,0.016081,0.018015,0.00958,0.007251,0.003543,0.001905,0.003503,0.005793,0.002409,0.004905,0.004303,3
500,'2017/11/20 19:45:26:073',3,0.010129,0.03148,0.028288,0.037804,0.026906,0.011195,0.01372,0.034554,0.024109,0.022699,0.013065,0.01367,0.026828,0.026265,0.008359,0.011652,0.003884,0.003141,0.001653,0.001194,0.002118,0.003122,0.001009,0.002349,0.002412,3
501,'2017/11/20 19:45:26:096',3,0.010805,0.033825,0.042828,0.01948,0.020075,0.008509,0.005706,0.015558,0.017529,0.012258,0.012385,0.01131,0.015981,0.013232,0.007109,0.004114,0.003651,0.001394,0.001168,0.001108,0.001653,0.002027,0.000603,0.001561,0.001013,3
502,'2017/11/20 19:45:26:096',3,0.010366,0.047718,0.078322,0.020015,0.019411,0.009021,0.008307,0.008209,0.011238,0.007023,0.010054,0.00675,0.015698,0.009553,0.005733,0.002531,0.002509,0.001125,0.001061,0.000955,0.00099,0.000953,0.000536,0.001076,0.000492,3
503,'2017/11/20 19:45:28:696',4,0.09112,0.237848,0.534853,1,0.378764,0.26144,0.058248,0.015661,0.005763,0.003171,0.002539,0.002209,0.002378,0.003872,0.003743,0.001119,0.000894,0.000558,0.000666,0.000598,0.000592,0.000426,0.000572,0.005178,0.002417,4
504,'2017/11/20 19:45:28:697',4,0.106459,0.206187,0.694744,1,0.571508,0.360499,0.131287,0.023735,0.004619,0.00354,0.002478,0.002476,0.002919,0.003351,0.003846,0.001347,0.001083,0.000656,0.000823,0.0006,0.00072,0.000615,0.000414,0.002973,0.002804,4
505,'2017/11/20 19:45:28:720',4,0.102198,0.338402,0.795522,1,0.603762,0.384628,0.152684,0.029505,0.017151,0.015291,0.00772,0.002679,0.013975,0.009657,0.003978,0.013323,0.005523,0.001579,0.00382,0.000958,0.004268,0.00626,0.000573,0.001221,0.003297,4
506,'2017/11/20 19:45:28:720',4,0.118531,0.385446,0.735639,1,0.64963,0.437316,0.168388,0.041061,0.020631,0.015589,0.008166,0.0042,0.017689,0.01033,0.004307,0.015693,0.007024,0.002131,0.004701,0.001331,0.00524,0.007,0.000725,0.001288,0.002685,4
507,'2017/11/20 19:45:28:743',4,0.140665,0.260126,0.808823,1,0.754161,0.426086,0.244985,0.050231,0.013772,0.003788,0.004145,0.002722,0.005495,0.00589,0.003933,0.005555,0.002383,0.001502,0.001713,0.001213,0.00233,0.001563,0.000553,0.000715,0.000885,4
508,'2017/11/20 19:45:28:743',4,0.111725,0.289176,0.781788,1,0.805167,0.4356,0.251427,0.057524,0.014502,0.004279,0.003202,0.002625,0.004021,0.003172,0.003429,0.003162,0.001687,0.001,0.001043,0.000843,0.002369,0.00084,0.000396,0.000475,0.001187,4
509,'2017/11/20 19:45:28:766',4,0.127213,0.295135,0.932913,1,0.855265,0.438586,0.280848,0.065696,0.011524,0.004934,0.004431,0.002537,0.003292,0.003629,0.003125,0.002551,0.001621,0.000864,0.000823,0.000717,0.002658,0.000677,0.0004,0.000662,0.001366,4
510,'2017/11/20 19:45:28:766',4,0.123429,0.267768,0.80766,1,0.793753,0.508689,0.251001,0.061302,0.009547,0.003794,0.003668,0.002394,0.002562,0.003552,0.00343,0.002097,0.00167,0.000714,0.000787,0.000867,0.00198,0.00051,0.000466,0.000992,0.00209,4
511,'2017/11/20 19:45:28:789',4,0.145592,0.454121,0.937588,1,0.723606,0.486275,0.239794,0.074495,0.011762,0.005556,0.003837,0.002279,0.002582,0.003007,0.003533,0.001854,0.001532,0.000835,0.000647,0.001003,0.001665,0.000461,0.000484,0.001366,0.001726,4
512,'2017/11/20 19:45:28:790',4,0.143882,0.404633,1,1,0.645134,0.501629,0.244346,0.059597,0.018348,0.005094,0.004063,0.002117,0.002844,0.002922,0.003074,0.001738,0.0016,0.000854,0.000503,0.000699,0.002236,0.00052,0.000372,0.001223,0.001905,4
513,'2017/11/20 19:45:28:812',4,0.138712,0.326829,1,1,0.663753,0.526938,0.270245,0.056218,0.015268,0.003323,0.005652,0.001914,0.002317,0.003139,0.003683,0.001697,0.001466,0.000927,0.000574,0.000612,0.00236,0.000476,0.000394,0.000927,0.001691,4
514,'2017/11/20 19:45:28:813',4,0.168033,0.402919,1,1,0.784012,0.536069,0.286721,0.063905,0.00891,0.002553,0.004649,0.00251,0.00188,0.003452,0.003268,0.001358,0.001344,0.000946,0.000736,0.000793,0.001851,0.000358,0.000359,0.000709,0.001903,4
515,'2017/11/20 19:45:28:836',4,0.127907,0.337084,1,1,0.795851,0.520097,0.318649,0.07517,0.014393,0.00417,0.004221,0.002955,0.00201,0.003773,0.00274,0.001749,0.001225,0.000871,0.000645,0.000809,0.001801,0.00047,0.0003,0.000586,0.000743,4
516,'2017/11/20 19:45:28:836',4,0.147347,0.287825,0.943705,1,0.832487,0.485097,0.399569,0.083866,0.010405,0.004682,0.004406,0.002193,0.003049,0.003385,0.003343,0.002196,0.001462,0.000931,0.000633,0.000778,0.001376,0.000473,0.000392,0.00072,0.000614,4
517,'2017/11/20 19:45:28:859',4,0.159055,0.414008,0.90898,1,0.895017,0.490274,0.438098,0.074358,0.008997,0.003905,0.004126,0.001322,0.003268,0.002876,0.003262,0.002303,0.001558,0.000864,0.000773,0.001081,0.00163,0.000518,0.000564,0.000937,0.000676,4
518,'2017/11/20 19:45:28:859',4,0.147294,0.328421,0.923459,1,0.90937,0.491579,0.424552,0.068363,0.014118,0.004447,0.003271,0.00215,0.002862,0.004366,0.003366,0.002073,0.001286,0.00078,0.000867,0.000943,0.001837,0.000526,0.000738,0.001336,0.000661,4
519,'2017/11/20 19:45:28:882',4,0.155383,0.312808,0.827005,1,0.950881,0.471274,0.436466,0.046473,0.013075,0.005325,0.003196,0.002467,0.002382,0.003526,0.003676,0.001781,0.001504,0.000761,0.000733,0.00079,0.002273,0.000518,0.000507,0.00099,0.000731,4
520,'2017/11/20 19:45:28:882',4,0.158804,0.399157,0.592289,1,1,0.515773,0.469709,0.041575,0.011499,0.006602,0.003344,0.002531,0.002244,0.003922,0.004255,0.001771,0.001514,0.000816,0.000756,0.000786,0.004408,0.000483,0.000481,0.000835,0.000618,4
521,'2017/11/20 19:45:28:905',4,0.173801,0.304309,0.522231,1,1,0.551093,0.495001,0.051566,0.016455,0.004273,0.003774,0.00442,0.002154,0.004542,0.004254,0.001717,0.001412,0.000895,0.000834,0.000879,0.004452,0.000701,0.000398,0.001016,0.000935,4
522,'2017/11/20 19:45:28:906',4,0.150378,0.310865,0.528356,1,1,0.535752,0.504623,0.053666,0.015296,0.005123,0.004187,0.004146,0.002486,0.004004,0.004577,0.001695,0.00153,0.001074,0.000865,0.000781,0.006406,0.000845,0.000386,0.000623,0.001282,4
523,'2017/11/20 19:45:28:929',4,0.156847,0.340089,0.535435,1,1,0.531634,0.529165,0.044809,0.012782,0.00654,0.004202,0.003464,0.00191,0.003558,0.004557,0.001599,0.001452,0.000882,0.000775,0.000723,0.00728,0.000831,0.000353,0.000619,0.000621,4
524,'2017/11/20 19:45:28:929',4,0.158749,0.320385,0.677819,1,1,0.501646,0.534995,0.046081,0.011245,0.005567,0.00427,0.003674,0.00262,0.003539,0.003911,0.002449,0.001103,0.000967,0.00075,0.000704,0.006726,0.000701,0.000363,0.000699,0.000347,4
525,'2017/11/20 19:45:28:952',4,0.153622,0.428728,0.892734,1,1,0.541475,0.566771,0.059714,0.012525,0.005404,0.005384,0.00369,0.002716,0.002771,0.003458,0.002515,0.001093,0.001062,0.000625,0.000728,0.005511,0.000702,0.000408,0.000672,0.000296,4
526,'2017/11/20 19:45:28:952',4,0.191313,0.397926,0.912619,1,1,0.560212,0.626226,0.073313,0.018004,0.006085,0.004439,0.003205,0.00188,0.003724,0.004276,0.002334,0.001075,0.001094,0.000796,0.000789,0.002514,0.000494,0.000361,0.0007,0.000552,4
527,'2017/11/20 19:45:28:975',4,0.164396,0.352038,0.918843,1,1,0.576741,0.661913,0.087311,0.020976,0.006649,0.004962,0.004025,0.002135,0.004899,0.004476,0.002008,0.001423,0.000871,0.000792,0.000751,0.004669,0.000614,0.000415,0.001088,0.000608,4
528,'2017/11/20 19:45:28:975',4,0.149311,0.319659,0.884826,1,1,0.541696,0.659735,0.07795,0.016707,0.005694,0.004163,0.004187,0.003108,0.004156,0.004376,0.002268,0.001362,0.000618,0.000814,0.000847,0.005899,0.000523,0.000502,0.001375,0.000744,4
529,'2017/11/20 19:45:28:998',4,0.169147,0.372535,0.859124,1,1,0.551919,0.650336,0.085526,0.014829,0.004349,0.003898,0.003887,0.003885,0.003633,0.004499,0.002494,0.001402,0.000936,0.000643,0.000721,0.005759,0.000469,0.00039,0.000978,0.000447,4
530,'2017/11/20 19:45:28:998',4,0.149584,0.321337,0.819181,1,1,0.570853,0.66635,0.071839,0.01839,0.004208,0.003976,0.004104,0.002756,0.00421,0.00402,0.00174,0.00155,0.000949,0.000729,0.000743,0.005176,0.000565,0.000402,0.001167,0.000297,4
531,'2017/11/20 19:45:29:021',4,0.188657,0.414467,0.924614,1,1,0.528767,0.687068,0.077471,0.017334,0.005198,0.007005,0.004509,0.003498,0.003183,0.003525,0.002273,0.001657,0.001001,0.000826,0.000637,0.003641,0.000535,0.000387,0.000958,0.000259,4
532,'2017/11/20 19:45:29:022',4,0.165432,0.343044,0.948607,1,1,0.486466,0.693545,0.074459,0.014387,0.005524,0.00696,0.004181,0.003572,0.003693,0.003548,0.002223,0.002001,0.001006,0.000663,0.000579,0.003012,0.000502,0.00036,0.000787,0.000282,4
533,'2017/11/20 19:45:29:045',4,0.16201,0.32518,0.813705,1,1,0.500278,0.737508,0.064487,0.009488,0.00632,0.005625,0.003013,0.002622,0.004338,0.004735,0.002394,0.001789,0.001122,0.000772,0.000607,0.005958,0.000613,0.000418,0.001394,0.000391,4
534,'2017/11/20 19:45:29:045',4,0.165382,0.353389,0.756728,1,1,0.539876,0.78679,0.066447,0.011291,0.00891,0.006048,0.003304,0.002533,0.003729,0.004626,0.001984,0.001825,0.001073,0.000917,0.000825,0.008024,0.000849,0.000426,0.002158,0.000348,4
535,'2017/11/20 19:45:29:068',4,0.136397,0.306898,0.76462,1,1,0.527002,0.800658,0.057515,0.012102,0.009401,0.003952,0.002825,0.002763,0.004881,0.005501,0.001907,0.001849,0.001311,0.000858,0.00101,0.005857,0.000708,0.000466,0.001367,0.000281,4
536,'2017/11/20 19:45:29:068',4,0.155479,0.364875,0.795395,1,1,0.516002,0.794851,0.046128,0.013593,0.006034,0.003182,0.003201,0.002383,0.004597,0.005637,0.001522,0.001881,0.001002,0.000938,0.000849,0.003384,0.000727,0.000464,0.001057,0.000235,4
537,'2017/11/20 19:45:29:091',4,0.156893,0.363436,0.896444,1,1,0.52945,0.798506,0.050515,0.010655,0.005756,0.003307,0.0033,0.0037,0.004261,0.005157,0.002297,0.001993,0.001135,0.000924,0.000935,0.00322,0.000685,0.000478,0.000771,0.000397,4
538,'2017/11/20 19:45:29:091',4,0.152396,0.249434,0.85967,1,1,0.494124,0.805102,0.057457,0.013087,0.004802,0.004724,0.00418,0.00296,0.004296,0.005581,0.002212,0.002196,0.001229,0.000782,0.001066,0.003672,0.000978,0.000443,0.000711,0.000449,4
539,'2017/11/20 19:45:29:114',4,0.136637,0.399485,0.921125,1,1,0.469919,0.796522,0.05537,0.016454,0.004457,0.005125,0.003664,0.003486,0.003945,0.006152,0.002491,0.002053,0.00115,0.000894,0.00098,0.00428,0.000938,0.000528,0.000895,0.0004,4
